HOM-co-polarization,,,HOM-cross-polarization,
Time delay(ns),Coincidence (a.u.),,Time delay(ns),Coincidence (a.u.)
14.82,0.0223463687150838,,14.82,0.0140449438202247
14.85,0.0130353817504656,,14.85,0.0131086142322097
14.88,0.0148975791433892,,14.88,0.0140449438202247
14.91,0.0130353817504656,,14.91,0.0196629213483146
14.94,0.00931098696461825,,14.94,0.0168539325842697
14.97,0.0111731843575419,,14.97,0.0168539325842697
15,0.0139664804469274,,15,0.0112359550561798
15.03,0.0111731843575419,,15.03,0.0205992509363296
15.06,0.0167597765363129,,15.06,0.0112359550561798
15.09,0.0176908752327747,,15.09,0.0121722846441948
15.12,0.0111731843575419,,15.12,0.00936329588014981
15.15,0.0130353817504656,,15.15,0.00936329588014981
15.18,0.00931098696461825,,15.18,0.0140449438202247
15.21,0.0102420856610801,,15.21,0.00749063670411985
15.24,0.0102420856610801,,15.24,0.0177902621722846
15.27,0.00651769087523278,,15.27,0.00749063670411985
15.3,0.015828677839851,,15.3,0.00655430711610487
15.33,0.0121042830540037,,15.33,0.0112359550561798
15.36,0.00837988826815642,,15.36,0.0112359550561798
15.39,0.0139664804469274,,15.39,0.00936329588014981
15.42,0.00651769087523278,,15.42,0.0140449438202247
15.45,0.00931098696461825,,15.45,0.0102996254681648
15.48,0.0130353817504656,,15.48,0.0112359550561798
15.51,0.00651769087523278,,15.51,0.0112359550561798
15.54,0.0111731843575419,,15.54,0.0112359550561798
15.57,0.0167597765363129,,15.57,0.00842696629213483
15.6,0.00837988826815642,,15.6,0.0121722846441948
15.63,0.00651769087523278,,15.63,0.00374531835205993
15.66,0.00931098696461825,,15.66,0.0121722846441948
15.69,0.0148975791433892,,15.69,0.00655430711610487
15.72,0.0121042830540037,,15.72,0.0159176029962547
15.75,0.0121042830540037,,15.75,0.00749063670411985
15.78,0.00931098696461825,,15.78,0.0168539325842697
15.81,0.00931098696461825,,15.81,0.0102996254681648
15.84,0.0074487895716946,,15.84,0.0102996254681648
15.87,0.00837988826815642,,15.87,0.0140449438202247
15.9,0.0111731843575419,,15.9,0.00842696629213483
15.93,0.0121042830540037,,15.93,0.00561797752808989
15.96,0.00931098696461825,,15.96,0.0121722846441948
15.99,0.015828677839851,,15.99,0.00468164794007491
16.02,0.0111731843575419,,16.02,0.00655430711610487
16.05,0.0074487895716946,,16.05,0.00468164794007491
16.08,0.00558659217877095,,16.08,0.00655430711610487
16.11,0.0102420856610801,,16.11,0.00842696629213483
16.14,0.00651769087523278,,16.14,0.00936329588014981
16.17,0.00651769087523278,,16.17,0.00749063670411985
16.2,0.00837988826815642,,16.2,0.00842696629213483
16.23,0.00651769087523278,,16.23,0.00655430711610487
16.26,0.0111731843575419,,16.26,0.00842696629213483
16.29,0.0130353817504656,,16.29,0.00936329588014981
16.32,0.00279329608938548,,16.32,0.00749063670411985
16.35,0.0074487895716946,,16.35,0.00374531835205993
16.38,0.00651769087523278,,16.38,0.0102996254681648
16.41,0.00837988826815642,,16.41,0.00936329588014981
16.44,0.0121042830540037,,16.44,0.0102996254681648
16.47,0.0074487895716946,,16.47,0.00561797752808989
16.5,0.00651769087523278,,16.5,0.0121722846441948
16.53,0.00931098696461825,,16.53,0.0187265917602996
16.56,0.00651769087523278,,16.56,0.0102996254681648
16.59,0.0102420856610801,,16.59,0.00936329588014981
16.62,0.00465549348230913,,16.62,0.00468164794007491
16.65,0.00558659217877095,,16.65,0.00936329588014981
16.68,0.00558659217877095,,16.68,0.0102996254681648
16.71,0.00651769087523278,,16.71,0.0102996254681648
16.74,0.00837988826815642,,16.74,0.0112359550561798
16.77,0.00931098696461825,,16.77,0.00749063670411985
16.8,0.00837988826815642,,16.8,0.0131086142322097
16.83,0.00931098696461825,,16.83,0.00749063670411985
16.86,0.0111731843575419,,16.86,0.00842696629213483
16.89,0.00837988826815642,,16.89,0.0102996254681648
16.92,0.0121042830540037,,16.92,0.0102996254681648
16.95,0.0074487895716946,,16.95,0.0102996254681648
16.98,0.00931098696461825,,16.98,0.0121722846441948
17.01,0.0102420856610801,,17.01,0.00749063670411985
17.04,0.00931098696461825,,17.04,0.00655430711610487
17.07,0.00558659217877095,,17.07,0.0121722846441948
17.1,0.00651769087523278,,17.1,0.00468164794007491
17.13,0.0130353817504656,,17.13,0.0102996254681648
17.16,0.00931098696461825,,17.16,0.00842696629213483
17.19,0.0148975791433892,,17.19,0.00468164794007491
17.22,0.00465549348230913,,17.22,0.00749063670411985
17.25,0.0148975791433892,,17.25,0.00749063670411985
17.28,0.00651769087523278,,17.28,0.00842696629213483
17.31,0.0111731843575419,,17.31,0.00936329588014981
17.34,0.0121042830540037,,17.34,0.00842696629213483
17.37,0.0102420856610801,,17.37,0.0112359550561798
17.4,0.00651769087523278,,17.4,0.0102996254681648
17.43,0.0102420856610801,,17.43,0.00749063670411985
17.46,0.0130353817504656,,17.46,0.00280898876404494
17.49,0.00837988826815642,,17.49,0.0149812734082397
17.52,0.0130353817504656,,17.52,0.0159176029962547
17.55,0.0111731843575419,,17.55,0.0102996254681648
17.58,0.0074487895716946,,17.58,0.0102996254681648
17.61,0.0130353817504656,,17.61,0.0112359550561798
17.64,0.0037243947858473,,17.64,0.00936329588014981
17.67,0.0121042830540037,,17.67,0.00468164794007491
17.7,0.00651769087523278,,17.7,0.00655430711610487
17.73,0.0121042830540037,,17.73,0.0140449438202247
17.76,0.00837988826815642,,17.76,0.0140449438202247
17.79,0.00465549348230913,,17.79,0.00655430711610487
17.82,0.0111731843575419,,17.82,0.0140449438202247
17.85,0.00651769087523278,,17.85,0.0102996254681648
17.88,0.0037243947858473,,17.88,0.00561797752808989
17.91,0.0102420856610801,,17.91,0.00749063670411985
17.94,0.00931098696461825,,17.94,0.0102996254681648
17.97,0.00931098696461825,,17.97,0.0102996254681648
18,0.00465549348230913,,18,0.0112359550561798
18.03,0.0102420856610801,,18.03,0.00749063670411985
18.06,0.0074487895716946,,18.06,0.00936329588014981
18.09,0.00465549348230913,,18.09,0.00655430711610487
18.12,0.0102420856610801,,18.12,0.00936329588014981
18.15,0.0102420856610801,,18.15,0.00561797752808989
18.18,0.0111731843575419,,18.18,0.0102996254681648
18.21,0.00651769087523278,,18.21,0.0159176029962547
18.24,0.00837988826815642,,18.24,0.00749063670411985
18.27,0.00465549348230913,,18.27,0.00468164794007491
18.3,0.0074487895716946,,18.3,0.00842696629213483
18.33,0.0074487895716946,,18.33,0.00468164794007491
18.36,0.0102420856610801,,18.36,0.0121722846441948
18.39,0.00465549348230913,,18.39,0.00655430711610487
18.42,0.00931098696461825,,18.42,0.00468164794007491
18.45,0.0148975791433892,,18.45,0.0102996254681648
18.48,0.00465549348230913,,18.48,0.0121722846441948
18.51,0.00931098696461825,,18.51,0.0102996254681648
18.54,0.0130353817504656,,18.54,0.00842696629213483
18.57,0.00931098696461825,,18.57,0.0121722846441948
18.6,0.0102420856610801,,18.6,0.00561797752808989
18.63,0.00651769087523278,,18.63,0.0112359550561798
18.66,0.00465549348230913,,18.66,0.00842696629213483
18.69,0.00931098696461825,,18.69,0.0196629213483146
18.72,0.015828677839851,,18.72,0.0102996254681648
18.75,0.0074487895716946,,18.75,0.00842696629213483
18.78,0.0074487895716946,,18.78,0.0102996254681648
18.81,0.00931098696461825,,18.81,0.0131086142322097
18.84,0.015828677839851,,18.84,0.00655430711610487
18.87,0.00651769087523278,,18.87,0.00936329588014981
18.9,0.0102420856610801,,18.9,0.0131086142322097
18.93,0.00931098696461825,,18.93,0.00749063670411985
18.96,0.0074487895716946,,18.96,0.0112359550561798
18.99,0.0102420856610801,,18.99,0.00842696629213483
19.02,0.00837988826815642,,19.02,0.00936329588014981
19.05,0.0111731843575419,,19.05,0.00561797752808989
19.08,0.00465549348230913,,19.08,0.0112359550561798
19.11,0.0111731843575419,,19.11,0.00936329588014981
19.14,0.00931098696461825,,19.14,0.00655430711610487
19.17,0.0111731843575419,,19.17,0.00749063670411985
19.2,0.00931098696461825,,19.2,0.00842696629213483
19.23,0.00931098696461825,,19.23,0.00749063670411985
19.26,0.0102420856610801,,19.26,0.00936329588014981
19.29,0.00279329608938548,,19.29,0.00842696629213483
19.32,0.00837988826815642,,19.32,0.00842696629213483
19.35,0.0130353817504656,,19.35,0.0102996254681648
19.38,0.0074487895716946,,19.38,0.00842696629213483
19.41,0.00837988826815642,,19.41,0.0131086142322097
19.44,0.00837988826815642,,19.44,0.0102996254681648
19.47,0.0074487895716946,,19.47,0.0168539325842697
19.5,0.00651769087523278,,19.5,0.00842696629213483
19.53,0.0111731843575419,,19.53,0.00655430711610487
19.56,0.00651769087523278,,19.56,0.00749063670411985
19.59,0.00651769087523278,,19.59,0.00655430711610487
19.62,0.00837988826815642,,19.62,0.00561797752808989
19.65,0.0111731843575419,,19.65,0.00749063670411985
19.68,0.00931098696461825,,19.68,0.0112359550561798
19.71,0.0111731843575419,,19.71,0.00842696629213483
19.74,0.00837988826815642,,19.74,0.00936329588014981
19.77,0.015828677839851,,19.77,0.00936329588014981
19.8,0.00837988826815642,,19.8,0.0112359550561798
19.83,0.00931098696461825,,19.83,0.0102996254681648
19.86,0.0037243947858473,,19.86,0.0102996254681648
19.89,0.0121042830540037,,19.89,0.00561797752808989
19.92,0.0130353817504656,,19.92,0.0112359550561798
19.95,0.00465549348230913,,19.95,0.0102996254681648
19.98,0.0102420856610801,,19.98,0.0140449438202247
20.01,0.00931098696461825,,20.01,0.00468164794007491
20.04,0.0074487895716946,,20.04,0.00936329588014981
20.07,0.00837988826815642,,20.07,0.00749063670411985
20.1,0.00931098696461825,,20.1,0.00655430711610487
20.13,0.00651769087523278,,20.13,0.0102996254681648
20.16,0.0111731843575419,,20.16,0.00468164794007491
20.19,0.0121042830540037,,20.19,0.0112359550561798
20.22,0.00465549348230913,,20.22,0.00468164794007491
20.25,0.00837988826815642,,20.25,0.00936329588014981
20.28,0.00558659217877095,,20.28,0.00561797752808989
20.31,0.0074487895716946,,20.31,0.00655430711610487
20.34,0.0102420856610801,,20.34,0.00468164794007491
20.37,0.015828677839851,,20.37,0.00749063670411985
20.4,0.00837988826815642,,20.4,0.0159176029962547
20.43,0.00837988826815642,,20.43,0.00561797752808989
20.46,0.00558659217877095,,20.46,0.00655430711610487
20.49,0.0148975791433892,,20.49,0.0102996254681648
20.52,0.00931098696461825,,20.52,0.0102996254681648
20.55,0.0074487895716946,,20.55,0.0140449438202247
20.58,0.0111731843575419,,20.58,0.00655430711610487
20.61,0.0102420856610801,,20.61,0.00936329588014981
20.64,0.0130353817504656,,20.64,0.00655430711610487
20.67,0.0074487895716946,,20.67,0.00749063670411985
20.7,0.00651769087523278,,20.7,0.00468164794007491
20.73,0.00837988826815642,,20.73,0.00468164794007491
20.76,0.00558659217877095,,20.76,0.00842696629213483
20.79,0.0074487895716946,,20.79,0.00749063670411985
20.82,0.0130353817504656,,20.82,0.0102996254681648
20.85,0.0148975791433892,,20.85,0.00468164794007491
20.88,0.00931098696461825,,20.88,0.0131086142322097
20.91,0.0111731843575419,,20.91,0.00936329588014981
20.94,0.0074487895716946,,20.94,0.0121722846441948
20.97,0.00558659217877095,,20.97,0.0102996254681648
21,0.00837988826815642,,21,0.0112359550561798
21.03,0.0139664804469274,,21.03,0.00655430711610487
21.06,0.0121042830540037,,21.06,0.00936329588014981
21.09,0.0037243947858473,,21.09,0.00936329588014981
21.12,0.0111731843575419,,21.12,0.0112359550561798
21.15,0.00558659217877095,,21.15,0.00749063670411985
21.18,0.0130353817504656,,21.18,0.00655430711610487
21.21,0.00931098696461825,,21.21,0.0149812734082397
21.24,0.0111731843575419,,21.24,0.00749063670411985
21.27,0.00558659217877095,,21.27,0.00749063670411985
21.3,0.0074487895716946,,21.3,0.00749063670411985
21.33,0.0121042830540037,,21.33,0.00842696629213483
21.36,0.00931098696461825,,21.36,0.0121722846441948
21.39,0.00931098696461825,,21.39,0.00936329588014981
21.42,0.00931098696461825,,21.42,0.00655430711610487
21.45,0.00931098696461825,,21.45,0.00936329588014981
21.48,0.0111731843575419,,21.48,0.00655430711610487
21.51,0.0111731843575419,,21.51,0.0102996254681648
21.54,0.0139664804469274,,21.54,0.00561797752808989
21.57,0.0111731843575419,,21.57,0.00936329588014981
21.6,0.0111731843575419,,21.6,0.00374531835205993
21.63,0.0111731843575419,,21.63,0.0112359550561798
21.66,0.0074487895716946,,21.66,0.0112359550561798
21.69,0.0074487895716946,,21.69,0.0121722846441948
21.72,0.00651769087523278,,21.72,0.00468164794007491
21.75,0.0167597765363129,,21.75,0.00749063670411985
21.78,0.00837988826815642,,21.78,0.0131086142322097
21.81,0.0074487895716946,,21.81,0.00280898876404494
21.84,0.00837988826815642,,21.84,0.0140449438202247
21.87,0.00931098696461825,,21.87,0.0112359550561798
21.9,0.0111731843575419,,21.9,0.0112359550561798
21.93,0.00651769087523278,,21.93,0.0140449438202247
21.96,0.0148975791433892,,21.96,0.0121722846441948
21.99,0.00837988826815642,,21.99,0.0102996254681648
22.02,0.0102420856610801,,22.02,0.0140449438202247
22.05,0.0102420856610801,,22.05,0.00561797752808989
22.08,0.00651769087523278,,22.08,0.0121722846441948
22.11,0.0139664804469274,,22.11,0.00655430711610487
22.14,0.0167597765363129,,22.14,0.0102996254681648
22.17,0.0111731843575419,,22.17,0.00561797752808989
22.2,0.00465549348230913,,22.2,0.0131086142322097
22.23,0.0121042830540037,,22.23,0.00749063670411985
22.26,0.00651769087523278,,22.26,0.00842696629213483
22.29,0.0074487895716946,,22.29,0.0121722846441948
22.32,0.0130353817504656,,22.32,0.00655430711610487
22.35,0.0102420856610801,,22.35,0.0121722846441948
22.38,0.00465549348230913,,22.38,0.0205992509363296
22.41,0.0102420856610801,,22.41,0.0140449438202247
22.44,0.0102420856610801,,22.44,0.0102996254681648
22.47,0.00651769087523278,,22.47,0.00749063670411985
22.5,0.0148975791433892,,22.5,0.0140449438202247
22.53,0.00837988826815642,,22.53,0.0102996254681648
22.56,0.0037243947858473,,22.56,0.0112359550561798
22.59,0.0102420856610801,,22.59,0.00842696629213483
22.62,0.0111731843575419,,22.62,0.00468164794007491
22.65,0.0232774674115456,,22.65,0.0112359550561798
22.68,0.021415270018622,,22.68,0.00936329588014981
22.71,0.0130353817504656,,22.71,0.0102996254681648
22.74,0.00931098696461825,,22.74,0.0215355805243446
22.77,0.0139664804469274,,22.77,0.0102996254681648
22.8,0.0111731843575419,,22.8,0.0149812734082397
22.83,0.0186219739292365,,22.83,0.0149812734082397
22.86,0.0111731843575419,,22.86,0.0121722846441948
22.89,0.0232774674115456,,22.89,0.0159176029962547
22.92,0.0121042830540037,,22.92,0.0112359550561798
22.95,0.015828677839851,,22.95,0.0187265917602996
22.98,0.0195530726256983,,22.98,0.0196629213483146
23.01,0.0148975791433892,,23.01,0.0149812734082397
23.04,0.0121042830540037,,23.04,0.0159176029962547
23.07,0.0232774674115456,,23.07,0.0168539325842697
23.1,0.0260707635009311,,23.1,0.0205992509363296
23.13,0.0242085661080074,,23.13,0.0149812734082397
23.16,0.0176908752327747,,23.16,0.0177902621722846
23.19,0.0251396648044693,,23.19,0.0121722846441948
23.22,0.0288640595903166,,23.22,0.0262172284644195
23.25,0.0186219739292365,,23.25,0.0299625468164794
23.28,0.0251396648044693,,23.28,0.0262172284644195
23.31,0.0242085661080074,,23.31,0.0187265917602996
23.34,0.0176908752327747,,23.34,0.0365168539325843
23.37,0.0204841713221601,,23.37,0.0271535580524345
23.4,0.0232774674115456,,23.4,0.0290262172284644
23.43,0.0232774674115456,,23.43,0.0243445692883895
23.46,0.0363128491620112,,23.46,0.0252808988764045
23.49,0.0344506517690875,,23.49,0.0318352059925094
23.52,0.0456238361266294,,23.52,0.0355805243445693
23.55,0.0344506517690875,,23.55,0.0383895131086142
23.58,0.0456238361266294,,23.58,0.048689138576779
23.61,0.0493482309124767,,23.61,0.0393258426966292
23.64,0.0521415270018622,,23.64,0.0402621722846442
23.67,0.0567970204841713,,23.67,0.049625468164794
23.7,0.0549348230912477,,23.7,0.0599250936329588
23.73,0.0623836126629423,,23.73,0.0561797752808989
23.76,0.0661080074487896,,23.76,0.0580524344569288
23.79,0.0661080074487896,,23.79,0.0730337078651685
23.82,0.0735567970204842,,23.82,0.0627340823970038
23.85,0.0791433891992551,,23.85,0.0786516853932584
23.88,0.0726256983240224,,23.88,0.0674157303370787
23.91,0.0968342644320298,,23.91,0.0795880149812734
23.94,0.0884543761638734,,23.94,0.0786516853932584
23.97,0.0847299813780261,,23.97,0.104868913857678
24,0.102420856610801,,24,0.0964419475655431
24.03,0.0968342644320298,,24.03,0.109550561797753
24.06,0.11731843575419,,24.06,0.141385767790262
24.09,0.113594040968343,,24.09,0.126404494382022
24.12,0.167597765363128,,24.12,0.118913857677903
24.15,0.163873370577281,,24.15,0.121722846441948
24.18,0.140595903165736,,24.18,0.178838951310861
24.21,0.177839851024209,,24.21,0.145131086142322
24.24,0.205772811918063,,24.24,0.166666666666667
24.27,0.19366852886406,,24.27,0.155430711610487
24.3,0.229050279329609,,24.3,0.196629213483146
24.33,0.230912476722533,,24.33,0.230337078651685
24.36,0.239292364990689,,24.36,0.23689138576779
24.39,0.263500931098697,,24.39,0.24625468164794
24.42,0.251396648044693,,24.42,0.27059925093633
24.45,0.298882681564246,,24.45,0.279026217228464
24.48,0.297951582867784,,24.48,0.316479400749064
24.51,0.357541899441341,,24.51,0.346441947565543
24.54,0.359404096834264,,24.54,0.331460674157303
24.57,0.394785847299814,,24.57,0.350187265917603
24.6,0.430167597765363,,24.6,0.399812734082397
24.63,0.468342644320298,,24.63,0.456928838951311
24.66,0.500931098696462,,24.66,0.470973782771536
24.69,0.474860335195531,,24.69,0.482209737827715
24.72,0.541899441340782,,24.72,0.549625468164794
24.75,0.597765363128492,,24.75,0.556179775280899
24.78,0.604283054003724,,24.78,0.574906367041199
24.81,0.656424581005587,,24.81,0.607677902621723
24.84,0.690875232774674,,24.84,0.658239700374532
24.87,0.692737430167598,,24.87,0.701310861423221
24.9,0.73463687150838,,24.9,0.74063670411985
24.93,0.792364990689013,,24.93,0.807116104868914
24.96,0.761638733705773,,24.96,0.804307116104869
24.99,0.814711359404097,,24.99,0.830524344569288
25.02,0.877094972067039,,25.02,0.903558052434457
25.05,0.925512104283054,,25.05,0.98689138576779
25.08,0.907821229050279,,25.08,0.941011235955056
25.11,0.960893854748603,,25.11,0.949438202247191
25.14,0.982309124767225,,25.14,1
25.17,0.981378026070764,,25.17,0.955056179775281
25.2,0.96927374301676,,25.2,0.99812734082397
25.23,0.973929236499069,,25.23,0.922284644194757
25.26,0.95903165735568,,25.26,0.940074906367041
25.29,0.898510242085661,,25.29,0.952247191011236
25.32,0.934823091247672,,25.32,0.912921348314607
25.35,0.934823091247672,,25.35,0.902621722846442
25.38,0.88268156424581,,25.38,0.854868913857678
25.41,0.879888268156425,,25.41,0.828651685393258
25.44,0.797951582867784,,25.44,0.779962546816479
25.47,0.737430167597765,,25.47,0.708801498127341
25.5,0.706703910614525,,25.5,0.784644194756554
25.53,0.687150837988827,,25.53,0.724719101123596
25.56,0.66852886405959,,25.56,0.623595505617978
25.59,0.619180633147114,,25.59,0.653558052434457
25.62,0.621973929236499,,25.62,0.574906367041199
25.65,0.593109869646183,,25.65,0.581460674157303
25.68,0.517690875232775,,25.68,0.558052434456929
25.71,0.492551210428305,,25.71,0.473782771535581
25.74,0.482309124767225,,25.74,0.464419475655431
25.77,0.414338919925512,,25.77,0.439138576779026
25.8,0.411545623836127,,25.8,0.409176029962547
25.83,0.37243947858473,,25.83,0.393258426966292
25.86,0.364990689013035,,25.86,0.370786516853933
25.89,0.293296089385475,,25.89,0.355805243445693
25.92,0.301675977653631,,25.92,0.308988764044944
25.95,0.295158286778399,,25.95,0.309925093632959
25.98,0.252327746741155,,25.98,0.256554307116105
26.01,0.247672253258845,,26.01,0.258426966292135
26.04,0.206703910614525,,26.04,0.235955056179775
26.07,0.231843575418994,,26.07,0.211610486891386
26.1,0.196461824953445,,26.1,0.186329588014981
26.13,0.188081936685289,,26.13,0.183520599250936
26.16,0.172253258845438,,26.16,0.218164794007491
26.19,0.170391061452514,,26.19,0.186329588014981
26.22,0.163873370577281,,26.22,0.155430711610487
26.25,0.148975791433892,,26.25,0.137640449438202
26.28,0.133147113594041,,26.28,0.140449438202247
26.31,0.134078212290503,,26.31,0.132022471910112
26.34,0.121973929236499,,26.34,0.126404494382022
26.37,0.0968342644320298,,26.37,0.130149812734082
26.4,0.110800744878957,,26.4,0.131086142322097
26.43,0.0819366852886406,,26.43,0.0926966292134832
26.46,0.0931098696461825,,26.46,0.0833333333333333
26.49,0.0828677839851024,,26.49,0.0842696629213483
26.52,0.0772811918063315,,26.52,0.0823970037453184
26.55,0.0716945996275605,,26.55,0.0692883895131086
26.58,0.0651769087523278,,26.58,0.0739700374531835
26.61,0.0782122905027933,,26.61,0.0636704119850187
26.64,0.0884543761638734,,26.64,0.0758426966292135
26.67,0.0623836126629423,,26.67,0.0468164794007491
26.7,0.0549348230912477,,26.7,0.0533707865168539
26.73,0.0521415270018622,,26.73,0.0608614232209738
26.76,0.0595903165735568,,26.76,0.0552434456928839
26.79,0.0465549348230913,,26.79,0.051498127340824
26.82,0.042830540037244,,26.82,0.047752808988764
26.85,0.0363128491620112,,26.85,0.048689138576779
26.88,0.0409683426443203,,26.88,0.0411985018726592
26.91,0.037243947858473,,26.91,0.0290262172284644
26.94,0.0502793296089386,,26.94,0.0365168539325843
26.97,0.037243947858473,,26.97,0.0458801498127341
27,0.0288640595903166,,27,0.0224719101123596
27.03,0.0204841713221601,,27.03,0.0280898876404494
27.06,0.0335195530726257,,27.06,0.0299625468164794
27.09,0.0260707635009311,,27.09,0.0205992509363296
27.12,0.0270018621973929,,27.12,0.0280898876404494
27.15,0.0232774674115456,,27.15,0.0290262172284644
27.18,0.0307262569832402,,27.18,0.0112359550561798
27.21,0.021415270018622,,27.21,0.0187265917602996
27.24,0.0167597765363129,,27.24,0.0215355805243446
27.27,0.0242085661080074,,27.27,0.0271535580524345
27.3,0.0204841713221601,,27.3,0.0262172284644195
27.33,0.0260707635009311,,27.33,0.0168539325842697
27.36,0.0223463687150838,,27.36,0.0177902621722846
27.39,0.0251396648044693,,27.39,0.0187265917602996
27.42,0.0148975791433892,,27.42,0.0112359550561798
27.45,0.0204841713221601,,27.45,0.0187265917602996
27.48,0.0186219739292365,,27.48,0.0149812734082397
27.51,0.015828677839851,,27.51,0.0168539325842697
27.54,0.0111731843575419,,27.54,0.0196629213483146
27.57,0.015828677839851,,27.57,0.0149812734082397
27.6,0.0102420856610801,,27.6,0.0140449438202247
27.63,0.0130353817504656,,27.63,0.00749063670411985
27.66,0.0148975791433892,,27.66,0.0196629213483146
27.69,0.0121042830540037,,27.69,0.0140449438202247
27.72,0.00837988826815642,,27.72,0.0131086142322097
27.75,0.0195530726256983,,27.75,0.00842696629213483
27.78,0.0148975791433892,,27.78,0.0159176029962547
27.81,0.00931098696461825,,27.81,0.0168539325842697
27.84,0.0121042830540037,,27.84,0.0140449438202247
27.87,0.0111731843575419,,27.87,0.0102996254681648
27.9,0.00558659217877095,,27.9,0.0131086142322097
27.93,0.00931098696461825,,27.93,0.00468164794007491
27.96,0.00931098696461825,,27.96,0.0112359550561798
27.99,0.00931098696461825,,27.99,0.0102996254681648
28.02,0.0130353817504656,,28.02,0.0149812734082397
28.05,0.00651769087523278,,28.05,0.0140449438202247
28.08,0.0074487895716946,,28.08,0.0102996254681648
28.11,0.015828677839851,,28.11,0.00936329588014981
28.14,0.0102420856610801,,28.14,0.0112359550561798
28.17,0.0130353817504656,,28.17,0.00655430711610487
28.2,0.0121042830540037,,28.2,0.0112359550561798
28.23,0.00558659217877095,,28.23,0.0112359550561798
28.26,0.0139664804469274,,28.26,0.00561797752808989
28.29,0.0139664804469274,,28.29,0.0121722846441948
28.32,0.0074487895716946,,28.32,0.0112359550561798
28.35,0.0102420856610801,,28.35,0.0149812734082397
28.38,0.0111731843575419,,28.38,0.00749063670411985
28.41,0.0121042830540037,,28.41,0.0112359550561798
28.44,0.0111731843575419,,28.44,0.00749063670411985
28.47,0.0130353817504656,,28.47,0.0131086142322097
28.5,0.0074487895716946,,28.5,0.0112359550561798
28.53,0.0130353817504656,,28.53,0.00655430711610487
28.56,0.0176908752327747,,28.56,0.0102996254681648
28.59,0.0139664804469274,,28.59,0.00936329588014981
28.62,0.0130353817504656,,28.62,0.0159176029962547
28.65,0.0130353817504656,,28.65,0.0112359550561798
28.68,0.0195530726256983,,28.68,0.00655430711610487
28.71,0.00558659217877095,,28.71,0.0102996254681648
28.74,0.0102420856610801,,28.74,0.00936329588014981
28.77,0.0074487895716946,,28.77,0.00655430711610487
28.8,0.00837988826815642,,28.8,0.00936329588014981
28.83,0.0102420856610801,,28.83,0.00468164794007491
28.86,0.00837988826815642,,28.86,0.00468164794007491
28.89,0.015828677839851,,28.89,0.0131086142322097
28.92,0.0121042830540037,,28.92,0.00936329588014981
28.95,0.0130353817504656,,28.95,0.00468164794007491
28.98,0.00651769087523278,,28.98,0.00655430711610487
29.01,0.00837988826815642,,29.01,0.00561797752808989
29.04,0.0102420856610801,,29.04,0.0102996254681648
29.07,0.00837988826815642,,29.07,0.0112359550561798
29.1,0.00931098696461825,,29.1,0.00749063670411985
29.13,0.00651769087523278,,29.13,0.00749063670411985
29.16,0.0037243947858473,,29.16,0.00280898876404494
29.19,0.00837988826815642,,29.19,0.0112359550561798
29.22,0.0102420856610801,,29.22,0.00655430711610487
29.25,0.0074487895716946,,29.25,0.00561797752808989
29.28,0.00931098696461825,,29.28,0.0121722846441948
29.31,0.00651769087523278,,29.31,0.0112359550561798
29.34,0.0167597765363129,,29.34,0.0149812734082397
29.37,0.0074487895716946,,29.37,0.00749063670411985
29.4,0.00931098696461825,,29.4,0.00468164794007491
29.43,0.0074487895716946,,29.43,0.00749063670411985
29.46,0.00931098696461825,,29.46,0.0149812734082397
29.49,0.00837988826815642,,29.49,0.0102996254681648
29.52,0.00651769087523278,,29.52,0.0112359550561798
29.55,0.0102420856610801,,29.55,0.00374531835205993
29.58,0.0074487895716946,,29.58,0.00842696629213483
29.61,0.0102420856610801,,29.61,0.00749063670411985
29.64,0.0121042830540037,,29.64,0.00842696629213483
29.67,0.00651769087523278,,29.67,0.00936329588014981
29.7,0.0111731843575419,,29.7,0.0140449438202247
29.73,0.00837988826815642,,29.73,0.0102996254681648
29.76,0.0074487895716946,,29.76,0.0112359550561798
29.79,0.00465549348230913,,29.79,0.00936329588014981
29.82,0.0111731843575419,,29.82,0.0112359550561798
29.85,0.0139664804469274,,29.85,0.00655430711610487
29.88,0.00558659217877095,,29.88,0.0102996254681648
29.91,0.0111731843575419,,29.91,0.0112359550561798
29.94,0.00837988826815642,,29.94,0.00280898876404494
29.97,0.0102420856610801,,29.97,0.00749063670411985
